key	file	index	id	flags	ja	ko
S1S:m11mes:135	m11mes.bin	135	0x274D	gaiji=81AC	……なんだ⁉	……뭐지⁉
S1S:m11mes:136	m11mes.bin	136	0x274E	gaiji=81B8	よし！　乗り込むぞ‼	좋아！　쳐들어가자‼
S1S:m11mes:137	m11mes.bin	137	0x274F	gaiji=81B8	あの３つの機械は脇侍の工場よ。\n全て破壊して‼	저　세　기계는　협시　공장이야．\n전부　파괴해‼
S1S:m11mes:138	m11mes.bin	138	0x2750		扉の部分が弱点のようね。\nそこを攻撃すれば\n破壊できそうよ。	문　부분이　약점인　모양이네．\n그곳을　공격하면\n파괴할　수　있을　것　같아．
S1S:m11mes:139	m11mes.bin	139	0x3A98		さくらは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	사쿠라는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m11mes:140	m11mes.bin	140	0x3A99		すみれは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	스미레는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m11mes:141	m11mes.bin	141	0x3A9A		マリアは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	마리아는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m11mes:142	m11mes.bin	142	0x3A9B		アイリスは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	아이리스는　오오가미　군을\n진심으로　믿고　있어．　기합이\n충분할　때　함께　공격해　봐．
S1S:m11mes:143	m11mes.bin	143	0x3A9C		カンナは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	칸나는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m11mes:144	m11mes.bin	144	0x3A9D		紅蘭は大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	코란은　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m11mes:145	m11mes.bin	145	0x4E16	dup=S1S:m01mes:81	みんな、俺が守らなくても\nだいじょうぶだな。	모두，　내가　지키지　않아도\n괜찮겠군．
S1S:m11mes:146	m11mes.bin	146	0x4E17	dup=S1S:m01mes:82	さくらくん……\n俺は必ず、きみを守る！	사쿠라　군……\n나는　반드시，　그대를　지키겠어！
S1S:m11mes:147	m11mes.bin	147	0x4E18	dup=S1S:m01mes:83	すみれくん……\n俺がいつでも守ってやるよ。	스미레　군……\n내가　언제든　지켜　주지．
S1S:m11mes:148	m11mes.bin	148	0x4E19	dup=S1S:m01mes:84	マリア……\nきみの背中を守らせてくれ。	마리아……\n네　뒤를　지키게　해　줘．
S1S:m11mes:149	m11mes.bin	149	0x4E1A	dup=S1S:m01mes:85	いつでも、アイリスのことを\n守ってあげるよ。	언제든　아이리스를\n지켜　줄게．
S1S:m11mes:150	m11mes.bin	150	0x4E1B	dup=S1S:m01mes:86	紅蘭は俺が守る！\nだから、心配するな！	코란은　내가　지킨다！\n그러니　걱정　마！
S1S:m11mes:151	m11mes.bin	151	0x4E1C	dup=S1S:m01mes:87	カンナ！\n防御なら俺にまかせろ！	칸나！\n방어라면　나한테　맡겨！
S1S:m11mes:152	m11mes.bin	152	0x003C	dup=S1S:m01mes:111	あたしが、頑張んなきゃ！	내가　힘내야　해！
S1S:m12mes:0	m12mes.bin	0	0x07E3	dup=S1S:m01mes:111	あたしが、頑張んなきゃ！	내가　힘내야　해！
S1S:m12mes:1	m12mes.bin	1	0x07E4	dup=S1S:m01mes:112	行きます！	갑니다！
S1S:m12mes:2	m12mes.bin	2	0x07E5	gaiji=81B8	まかせて下さい‼	맡겨　주세요‼
S1S:m12mes:3	m12mes.bin	3	0x07E6	dup=S1S:m01mes:114	見ていてくださいね、\n大神さん。	지켜봐　주세요，\n오오가미　씨．
S1S:m12mes:4	m12mes.bin	4	0x07E7	dup=S1S:m01mes:115	まだ、まだ大丈夫……	아직，　아직　괜찮아……
S1S:m12mes:5	m12mes.bin	5	0x07E8	dup=S1A:0801tbl:1020	ありがとうございます！	감사합니다！
S1S:m12mes:6	m12mes.bin	6	0x07E9	dup=S1S:m01mes:117	がんばって！　大神さん！	힘내요！　오오가미　씨！
S1S:m12mes:7	m12mes.bin	7	0x07EA	dup=S1S:m01mes:118	大神さんが頼りです！	오오가미　씨만　믿을게요！
S1S:m12mes:8	m12mes.bin	8	0x07EB	dup=S1S:m01mes:119	きゃぁぁぁ……	꺄아아아……
S1S:m12mes:9	m12mes.bin	9	0x07EC	dup=S1S:m01mes:120	つっ、\n次は負けないわ！	다，\n다음엔　지지　않을　거야！
S1S:m12mes:10	m12mes.bin	10	0x07ED	dup=S1S:m01mes:121	大神さん……\n本当にごめんなさい……	오오가미　씨……\n정말　미안해요……
S1S:m12mes:11	m12mes.bin	11	0x07F9	dup=S1S:m01mes:122	わたくしの出番ですわね。	제　차례군요．
S1S:m12mes:12	m12mes.bin	12	0x07FA	dup=S1S:m01mes:123	オホホホホホ……	오호호호호호……
S1S:m12mes:13	m12mes.bin	13	0x07FB	dup=S1S:m01mes:124;gaiji=81B8	いきますわよ‼	갑니다‼
S1S:m12mes:14	m12mes.bin	14	0x07FC	dup=S1S:m01mes:125	今日のわたくしは\nあなたのために！	오늘의　저는\n당신을　위해！
S1S:m12mes:15	m12mes.bin	15	0x07FD	dup=S1S:m01mes:126	この程度では負けませんわ……	이　정도로는　지지　않아요……
S1S:m12mes:16	m12mes.bin	16	0x07FE	dup=S1S:m01mes:127	少尉……\nやはりわたくしのことを……	소위님……\n역시　저를……
S1S:m12mes:17	m12mes.bin	17	0x07FF	dup=S1S:m01mes:128	さっ、少尉の出番ですわよ！	자，　소위님　차례예요！
S1S:m12mes:18	m12mes.bin	18	0x0800	dup=S1S:m01mes:129	わたくしが見ていますわよ！	제가　보고　있어요！
S1S:m12mes:19	m12mes.bin	19	0x0801	dup=S1S:m01mes:130;gaiji=81B8	うわぁぁぁ……‼	우와아아아……‼
S1S:m12mes:20	m12mes.bin	20	0x0802	dup=S1S:m01mes:131	今日の所は\n負けておいてあげますわ！	오늘은\n져　드리도록　하죠！
S1S:m12mes:21	m12mes.bin	21	0x0803	dup=S1S:m01mes:132;gaiji=81B8	隊長には\nわたくしが必要ですのに‼	대장님께는\n제가　필요한데요‼
S1S:m12mes:22	m12mes.bin	22	0x080F	dup=S1S:m01mes:133	敵は私が倒すしかない！	적은　내가　쓰러뜨릴　수밖에\n없어！
S1S:m12mes:23	m12mes.bin	23	0x0810	dup=S1S:m01mes:134;gaiji=81AC	次の目標はどこ⁉	다음　목표는　어디⁉
S1S:m12mes:24	m12mes.bin	24	0x0811	dup=S1S:m01mes:135	死にたいなら、\n前にでなさい……	죽고　싶다면，\n앞으로　나와……
S1S:m12mes:25	m12mes.bin	25	0x0812	dup=S1S:m01mes:136	作戦指示を\nお願いします！	작전　지시를\n부탁합니다！
S1S:m12mes:26	m12mes.bin	26	0x0813	dup=S1S:m01mes:137;gaiji=81B8	まだよ‼　まだまだ‼	아직이야‼　아직　멀었어‼
S1S:m12mes:27	m12mes.bin	27	0x0814	dup=S1S:m05mes:27	わ、わたしなんかの為に……	저，　저　같은　사람을　위해……
S1S:m12mes:28	m12mes.bin	28	0x0815	dup=S1S:m01mes:139	頑張ってください……隊長！	힘내세요……　대장님！
S1S:m12mes:29	m12mes.bin	29	0x0816	dup=S1S:m01mes:140	隊長、生きて帰りましょう！	대장님，　살아서　돌아가요！
S1S:m12mes:30	m12mes.bin	30	0x0817	dup=S1S:m01mes:141	ああぁぁぁ……	아아아아……
S1S:m12mes:31	m12mes.bin	31	0x0818	dup=S1S:m01mes:142;gaiji=81B8	つ、強いわ‼\n撤退‼	강해‼\n후퇴‼
S1S:m12mes:32	m12mes.bin	32	0x0819		すいません隊長、\n撤退します！	미안해요，　대장님．\n후퇴하겠습니다！
S1S:m12mes:33	m12mes.bin	33	0x0827	dup=S1S:m01mes:144	アイリスだって、\nがんばるモン！	아이리스도\n힘낼　거야！
S1S:m12mes:34	m12mes.bin	34	0x0828	dup=S1S:m01mes:145	アイリス、いきまーす！	아이리스，　갑니다아！
S1S:m12mes:35	m12mes.bin	35	0x0829	dup=S1S:m01mes:146	アイリス、強いんだよぉ！	아이리스，　강하다구！
S1S:m12mes:36	m12mes.bin	36	0x082A	dup=S1S:m01mes:147;gaiji=81B8	アイリス、\nお兄ちゃんのために、頑張る‼	아이리스，\n오빠를　위해　힘낼게‼
S1S:m12mes:37	m12mes.bin	37	0x082B	dup=S1S:m01mes:148	なんか、\nバチバチいってるよ……	뭔가，\n파직파직　소리가　나……
S1S:m12mes:38	m12mes.bin	38	0x082C	dup=S1S:m01mes:149	お兄ちゃん、だーいすき！	오빠，　정말　좋아해！
S1S:m12mes:39	m12mes.bin	39	0x082D	dup=S1S:m01mes:150	お兄ちゃん！　ファイトッ！	오빠！　힘내！
S1S:m12mes:40	m12mes.bin	40	0x082E	dup=S1S:m01mes:151	アイリスが見てるからね！	아이리스가　보고　있으니까！
S1S:m12mes:41	m12mes.bin	41	0x082F	dup=S1S:m01mes:152	きゃあぁぁぁ……	꺄아아아……
S1S:m12mes:42	m12mes.bin	42	0x0830	dup=S1S:m01mes:153	お星様の……\nバカ……	별님……\n바보……
S1S:m12mes:43	m12mes.bin	43	0x0831	dup=S1S:m01mes:154	お兄ちゃん、ゴメンね……	오빠，　미안해……
S1S:m12mes:44	m12mes.bin	44	0x083D	dup=S1S:m01mes:155	ウチも\n頑張らせてもらうで～	나도\n힘낼게데이～
S1S:m12mes:45	m12mes.bin	45	0x083E	dup=S1S:m01mes:156	科学をなめたら、\nあかんでぇ～	과학을　얕보면，\n안　된데이～
S1S:m12mes:46	m12mes.bin	46	0x083F	dup=S1S:m01mes:157;gaiji=81B8	ほんなら、いくでー‼	그럼，　간다‼
S1S:m12mes:47	m12mes.bin	47	0x0840	dup=S1S:m01mes:158	ウチを見ててやー！	나를　봐　줘～！
S1S:m12mes:48	m12mes.bin	48	0x0841	dup=S1S:m01mes:159	ダメージ喰らいすぎや！	너무　많이　맞았데이！
S1S:m12mes:49	m12mes.bin	49	0x0842	dup=S1S:m01mes:160	ウチ感動や～！	나　감동했데이～！
S1S:m12mes:50	m12mes.bin	50	0x0843	dup=S1S:m01mes:161	ウチが応援してるでぇ～！	내가　응원하고　있데이～！
S1S:m12mes:51	m12mes.bin	51	0x0844	dup=S1S:m01mes:162	がんばってや！　大神はん！	힘내래이！　오오가미　씨！
S1S:m12mes:52	m12mes.bin	52	0x0845	dup=S1S:m01mes:163	うわあぁぁぁぁ……	으아아아아……
S1S:m12mes:53	m12mes.bin	53	0x0846	dup=S1S:m01mes:164	あちゃー……\nいかれた……	아차……\n망가졌어……
S1S:m12mes:54	m12mes.bin	54	0x0847	dup=S1S:m01mes:165	隊長はん、\n迷惑かけてすんまへん……	대장님，\n폐를　끼쳐서　미안하데이……
S1S:m12mes:55	m12mes.bin	55	0x0854	dup=S1S:m01mes:166;gaiji=81B8	よっしゃ！\nやってやるか‼	좋아！\n해　볼까‼
S1S:m12mes:56	m12mes.bin	56	0x0855	dup=S1S:m01mes:167	気合いを入れるぜ！\nチェストォォ！	기합을　넣자！\n체스토오오！
S1S:m12mes:57	m12mes.bin	57	0x0856	dup=S1S:m01mes:168	桐島流の奥義、見せてやるぜ！	키리시마류의　비기，　보여　주마！
S1S:m12mes:58	m12mes.bin	58	0x0857	dup=S1S:m01mes:169;gaiji=81B8	さぁ‼\n行こうぜ、隊長‼	자아‼\n가자，　대장‼
S1S:m12mes:59	m12mes.bin	59	0x0858	dup=S1S:m01mes:170;gaiji=81B8	だいじょうぶ！\nまだ平気だぜ‼	괜찮아！\n아직　문제없어‼
S1S:m12mes:60	m12mes.bin	60	0x0859	dup=S1S:m01mes:171	さんきゅ！　助かったぜ！	고마워！　살았다！
S1S:m12mes:61	m12mes.bin	61	0x085A	dup=S1S:m01mes:172	いこうぜ！　隊長！	가자！　대장！
S1S:m12mes:62	m12mes.bin	62	0x085B	dup=S1S:m01mes:173	隊長の力を見せてやれ！	대장의　힘을　보여　줘！
S1S:m12mes:63	m12mes.bin	63	0x085C	dup=S1S:m01mes:174	うあああぁぁぁぁ……	으아아아아……
S1S:m12mes:64	m12mes.bin	64	0x085D	dup=S1S:m01mes:175	くっ、\nまだまだ修行がたりない……	큭，\n아직　수련이　부족해……
S1S:m12mes:65	m12mes.bin	65	0x085E	dup=S1S:m01mes:176	隊長のために、\n戦わなくちゃ……	대장을　위해\n싸워야　해……
S1S:m12mes:66	m12mes.bin	66	0x096E	dup=S1A:0804tbl:180	よっしゃあ！	좋았어！
S1S:m12mes:67	m12mes.bin	67	0x0D0A	dup=S1S:m01mes:178	やったわ！	해냈어！
S1S:m12mes:68	m12mes.bin	68	0x0D0B	dup=S1S:m01mes:179	やりましたわ！	해냈어요！
S1S:m12mes:69	m12mes.bin	69	0x0D0C	dup=S1S:m01mes:180	ふっ！	후！
S1S:m12mes:70	m12mes.bin	70	0x0D0D	dup=S1S:m01mes:181	やったでー！	해냈데이！
S1S:m12mes:71	m12mes.bin	71	0x0D0E	dup=S1S:m01mes:182;gaiji=81B8	わーい　わーい‼	와아　와아‼
S1S:m12mes:72	m12mes.bin	72	0x0C4A	dup=S1S:m01mes:10	帝国華撃団、参上！	제국화격단，　등장！
S1S:m12mes:73	m12mes.bin	73	0x0C4B		今までの敵とは違うわ！\n気をつけて！	지금까지　적과는　달라！\n조심해！
S1S:m12mes:74	m12mes.bin	74	0x0C4C		な、何だ、\n光武がおかしい！	뭐，　뭐야，\n광무가　이상해！
S1S:m12mes:75	m12mes.bin	75	0x0C4D		みんな、脱出するんや！\nもう……もう光武は限界なんや！	모두，　탈출하는　기라！\n이제……　이제　광무는　한계데이！
S1S:m12mes:76	m12mes.bin	76	0x2711	dup=S1A:0806tbl:71;gaiji=81B8	了解‼	알겠습니다‼
S1S:m12mes:77	m12mes.bin	77	0x2712		大神さん！\n今までと比較にならないほど\n強そうな敵です！	오오가미　씨！\n지금까지와　비교도　안　될　만큼\n강해　보이는　적이에요！
S1S:m12mes:78	m12mes.bin	78	0x2713		少尉！\n今までの敵とは\n比べものになりませんわ！	소위님！\n지금까지　적과는\n비교도　안　돼요！
S1S:m12mes:79	m12mes.bin	79	0x2714		隊長！\nこの敵は……手強いですよ！	대장！\n이　적은……　만만치　않아요！
S1S:m12mes:80	m12mes.bin	80	0x2715		マジで強そうだぜ、\nコイツら！	진짜　강해　보이데이，\n이　녀석들！
S1S:m12mes:81	m12mes.bin	81	0x2716		お兄ちゃん恐いよ～！	오빠　무서워～！
S1S:m12mes:82	m12mes.bin	82	0x2717		大神はん！\nこのバケモンの強さ、\nハンパやなさそうやで！	오오가미　씨！\n이　괴물의　강함，\n장난　아니어　보인데이！
S1S:m12mes:83	m12mes.bin	83	0x2718	gaiji=81AC	（戦力に差がありすぎるようだ\n　……どうする⁉）	（전력　차이가　너무　큰　것　같아\n……어떻게　하지⁉）
S1S:m12mes:84	m12mes.bin	84	0x2719		くそっ！\nなんという強さだ！	젠장！\n이게　무슨　강함이야！
S1S:m12mes:85	m12mes.bin	85	0x271A	gaiji=81B8	大神さんっ！\nこのままじゃ……‼	오오가미　씨！\n이대로라면……‼
S1S:m12mes:86	m12mes.bin	86	0x271B		少尉！　まずいですわ……	소위님！　큰일이에요……
S1S:m12mes:87	m12mes.bin	87	0x271C		隊長！　このままでは\n勝ち目がありません！\nなにか良い作戦は？	대장！　이대로라면\n승산이　없어요！\n좋은　작전은　없나요？
S1S:m12mes:88	m12mes.bin	88	0x271D	gaiji=81B8	やべえよ、隊長！\nこのままじゃ、やられちまうぜ‼	큰일이야，　대장！\n이대로라면　당하고　말겠어‼
S1S:m12mes:89	m12mes.bin	89	0x271E		ダメだよお兄ちゃん！\n勝てないよ！	안　돼，　오빠！\n이길　수　없어！
S1S:m12mes:90	m12mes.bin	90	0x271F	gaiji=81B8	アカンで大神はん！\nこのままじゃ、光武ももたんで‼	안　돼，　오오가미　씨！\n이대로라면　광무도　버티지\n못한데이‼
S1S:m12mes:91	m12mes.bin	91	0x2720	gaiji=81B8	大神少尉、翔鯨丸で砲撃します。\n危険だから、鳥居の奥まで退避‼	오오가미　소위님，상경환으로\n포격합니다．　위험하니　도리이\n뒤까지　대피하세요‼
S1S:m12mes:92	m12mes.bin	92	0x2721		大神ぃ！　全員退避しねぇと、\n砲撃が出来ねぇぞ！\nさっさと逃げろ！	오오가미！　전원　대피하지　않으면\n포격할　수　없어！\n어서　도망쳐！
S1S:m12mes:93	m12mes.bin	93	0x2722	gaiji=81B8	了解！\n全員、鳥居の奥に退避だ‼	알겠습니다！\n전원，　도리이　뒤로　대피다‼
S1S:m12mes:94	m12mes.bin	94	0x2723	gaiji=81B8	あやめさん！\n退避完了しました！\n砲撃を開始して下さい‼	아야메　씨！\n대피　완료했습니다！\n포격을　시작해　주세요‼
S1S:m12mes:95	m12mes.bin	95	0x2724		よくやったわ、大神少尉！	잘했어，　오오가미　소위님！
S1S:m12mes:96	m12mes.bin	96	0x2725	gaiji=81B8	翔鯨丸、砲撃用意！\n照準よし\n撃てぇぃ‼	상경환，　포격　준비！\n조준　양호\n쏴라아‼
S1S:m12mes:97	m12mes.bin	97	0x2726		砲撃完了。\n敵はまだ生きているけど、\nかなり弱っているはずよ。	포격　완료．\n적은　아직　살아　있지만，\n꽤　약해졌을　거야．
S1S:m12mes:98	m12mes.bin	98	0x2727		大神少尉！\n今なら勝てるわ。\n敵をせん滅してください！	오오가미　소위님！\n지금이라면　이길　수　있어요．\n적을　섬멸하세요！
S1S:m12mes:99	m12mes.bin	99	0x2728		よしっ！　戦闘終了だ。\n全機、帰投する。	좋아！　전투　종료다．\n전　기체，　귀환한다．
S1S:m12mes:100	m12mes.bin	100	0x2729	gaiji=81AC	……⁉\n大神さん！\n光武が……光武が動かない！	……⁉　오오가미　씨！　광무가……\n광무가　움직이지　않아요！
S1S:m12mes:101	m12mes.bin	101	0x272A	gaiji=81AC	……⁉\n少尉！　光武が動きませんわ！	……⁉　소위님！　광무가　움직이지\n않아요！
S1S:m12mes:102	m12mes.bin	102	0x272B	gaiji=81AC	……⁉\n隊長！　光武が動きません！	……⁉\n대장！　광무가　움직이지　않아요！
S1S:m12mes:103	m12mes.bin	103	0x272C	gaiji=81AC	……⁉\n隊長！　光武が動かないぜ！	……⁉\n대장！　광무가　움직이지　않아！
S1S:m12mes:104	m12mes.bin	104	0x272D	gaiji=81AC	あれぇ⁉\nお兄ちゃん！\n光武が動かないよ。	어라⁉\n오빠！\n광무가　움직이지　않아．
S1S:m12mes:105	m12mes.bin	105	0x272E	dup=S1A:0101tbl:783	…………	…………
S1S:m12mes:106	m12mes.bin	106	0x272F		今までのどの敵より強力よ！\n大神くん、無理しないで\n防御しながら様子を見て！	지금까지의　어떤　적보다　강력해！\n오오가미　군，　무리하지　말고\n방어하면서　상황을　봐！
S1S:m12mes:107	m12mes.bin	107	0x2730		むやみに攻撃するより\n防御を中心にして\n鳥居の奥に退避するのよ。	함부로　공격하기보다\n방어를　중심으로\n도리이　뒤로　대피하는　거야．
S1S:m12mes:108	m12mes.bin	108	0x2731		ダメージを与えたといっても\n敵の攻撃力は変わらないわ。\n無茶は禁物よ。	피해를　줬다고　해도\n적의　공격력은　변하지　않아．\n무리는　금물이야．
S1S:m12mes:109	m12mes.bin	109	0x2738	gaiji=81B8	ハハハハハハ！\n虫けらにしては威勢がいいな‼	하하하하하하！\n벌레치고는　기세가　좋군‼
S1S:m12mes:110	m12mes.bin	110	0x2739		我が名は猪！　三騎士の一人だ！\nまた会おう！　もっとも貴様らが\n生きていればの話だがな！	내　이름은　이노시시！　삼기사　중\n하나다！　다시　만나자！　물론\n네놈들이　살아　있다면　말이지！
S1S:m12mes:111	m12mes.bin	111	0x273A		俺の名は鹿。三騎士の一人だ。\nもしも生き延びる事が出来たら、\n次はこの俺が相手をしてやる！	내　이름은　시카．　삼기사　중\n하나다．　살아남을　수　있다면，\n다음에는　내가　상대해　주마！
S1S:m12mes:112	m12mes.bin	112	0x273B		アタシは三騎士の一人、蝶。\nこのアタシに会えるなんて、\n幸せなヤツらね。	나는　삼기사　중　하나，　초．\n이　초를　만나다니，\n운　좋은　놈들이군．
S1S:m12mes:113	m12mes.bin	113	0x273C		オホホホホホ。死ぬ前に\nこのアタシに会えたことを\n神に感謝するのね。	오호호호호호．　죽기　전에\n이　나를　만난　것을\n신께　감사하도록　해．
S1S:m12mes:114	m12mes.bin	114	0x273D		貴様らごとき、\n私が手を下すまでも無い。	네놈들　따위는，\n내가　직접　나설　필요도　없다．
S1S:m12mes:115	m12mes.bin	115	0x273E		その者達が、充分なもてなしを\nしてくれるだろう。\nでは、失礼……	그자들이　충분히　환대해　줄\n것이다．　그럼，　이만……
S1S:m12mes:116	m12mes.bin	116	0x3A98	dup=S1S:m11mes:139	さくらは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	사쿠라는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m12mes:117	m12mes.bin	117	0x3A99	dup=S1S:m11mes:140	すみれは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	스미레는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m12mes:118	m12mes.bin	118	0x3A9A	dup=S1S:m11mes:141	マリアは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	마리아는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m12mes:119	m12mes.bin	119	0x3A9B	dup=S1S:m11mes:142	アイリスは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	아이리스는　오오가미　군을\n진심으로　믿고　있어．　기합이\n충분할　때　함께　공격해　봐．
S1S:m12mes:120	m12mes.bin	120	0x3A9C	dup=S1S:m11mes:143	カンナは大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	칸나는　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m12mes:121	m12mes.bin	121	0x3A9D	dup=S1S:m11mes:144	紅蘭は大神くんをこころから\n信頼しているわ。気合い十分の時\nいっしょに攻撃してみて。	코란은　오오가미　군을　진심으로\n믿고　있어．　기합이　충분할　때\n함께　공격해　봐．
S1S:m12mes:122	m12mes.bin	122	0x4E16	dup=S1S:m01mes:81	みんな、俺が守らなくても\nだいじょうぶだな。	모두，　내가　지키지　않아도\n괜찮겠군．
S1S:m12mes:123	m12mes.bin	123	0x4E17	dup=S1S:m01mes:82	さくらくん……\n俺は必ず、きみを守る！	사쿠라　군……\n나는　반드시，　그대를　지키겠어！
S1S:m12mes:124	m12mes.bin	124	0x4E18	dup=S1S:m01mes:83	すみれくん……\n俺がいつでも守ってやるよ。	스미레　군……\n내가　언제든　지켜　주지．
S1S:m12mes:125	m12mes.bin	125	0x4E19	dup=S1S:m01mes:84	マリア……\nきみの背中を守らせてくれ。	마리아……\n네　뒤를　지키게　해　줘．
S1S:m12mes:126	m12mes.bin	126	0x4E1A	dup=S1S:m01mes:85	いつでも、アイリスのことを\n守ってあげるよ。	언제든　아이리스를\n지켜　줄게．
S1S:m12mes:127	m12mes.bin	127	0x4E1B	dup=S1S:m01mes:86	紅蘭は俺が守る！\nだから、心配するな！	코란은　내가　지킨다！\n그러니　걱정　마！
S1S:m12mes:128	m12mes.bin	128	0x4E1C	dup=S1S:m01mes:87	カンナ！\n防御なら俺にまかせろ！	칸나！\n방어라면　나한테　맡겨！
S1S:m12mes:129	m12mes.bin	129	0x003C	dup=S1S:m01mes:111	あたしが、頑張んなきゃ！	내가　힘내야　해！
S1S:m13mes:0	m13mes.bin	0	0x07E3	dup=S1S:m01mes:111	あたしが、頑張んなきゃ！	내가　힘내야　해！
S1S:m13mes:1	m13mes.bin	1	0x07E4	dup=S1S:m01mes:112	行きます！	갑니다！
S1S:m13mes:2	m13mes.bin	2	0x07E5	dup=S1S:m12mes:2;gaiji=81B8	まかせて下さい‼	맡겨　주세요‼
S1S:m13mes:3	m13mes.bin	3	0x07E6	dup=S1S:m01mes:114	見ていてくださいね、\n大神さん。	지켜봐　주세요，\n오오가미　씨．
S1S:m13mes:4	m13mes.bin	4	0x07E7	dup=S1S:m01mes:115	まだ、まだ大丈夫……	아직，　아직　괜찮아……
S1S:m13mes:5	m13mes.bin	5	0x07E8	dup=S1A:0801tbl:1020	ありがとうございます！	감사합니다！
S1S:m13mes:6	m13mes.bin	6	0x07E9	dup=S1S:m01mes:117	がんばって！　大神さん！	힘내요！　오오가미　씨！
S1S:m13mes:7	m13mes.bin	7	0x07EA	dup=S1S:m01mes:118	大神さんが頼りです！	오오가미　씨만　믿을게요！
S1S:m13mes:8	m13mes.bin	8	0x07EB	dup=S1S:m01mes:119	きゃぁぁぁ……	꺄아아아……
S1S:m13mes:9	m13mes.bin	9	0x07EC	dup=S1S:m01mes:120	つっ、\n次は負けないわ！	다，\n다음엔　지지　않을　거야！
S1S:m13mes:10	m13mes.bin	10	0x07ED	dup=S1S:m01mes:121	大神さん……\n本当にごめんなさい……	오오가미　씨……\n정말　미안해요……
S1S:m13mes:11	m13mes.bin	11	0x07F9	dup=S1S:m01mes:122	わたくしの出番ですわね。	제　차례군요．
S1S:m13mes:12	m13mes.bin	12	0x07FA	dup=S1S:m01mes:123	オホホホホホ……	오호호호호호……
S1S:m13mes:13	m13mes.bin	13	0x07FB	dup=S1S:m01mes:124;gaiji=81B8	いきますわよ‼	갑니다‼
S1S:m13mes:14	m13mes.bin	14	0x07FC	dup=S1S:m01mes:125	今日のわたくしは\nあなたのために！	오늘의　저는\n당신을　위해！
S1S:m13mes:15	m13mes.bin	15	0x07FD	dup=S1S:m01mes:126	この程度では負けませんわ……	이　정도로는　지지　않아요……
S1S:m13mes:16	m13mes.bin	16	0x07FE	dup=S1S:m01mes:127	少尉……\nやはりわたくしのことを……	소위님……\n역시　저를……
S1S:m13mes:17	m13mes.bin	17	0x07FF	dup=S1S:m01mes:128	さっ、少尉の出番ですわよ！	자，　소위님　차례예요！
S1S:m13mes:18	m13mes.bin	18	0x0800	dup=S1S:m01mes:129	わたくしが見ていますわよ！	제가　보고　있어요！
S1S:m13mes:19	m13mes.bin	19	0x0801	dup=S1S:m01mes:130;gaiji=81B8	うわぁぁぁ……‼	우와아아아……‼
S1S:m13mes:20	m13mes.bin	20	0x0802	dup=S1S:m01mes:131	今日の所は\n負けておいてあげますわ！	오늘은\n져　드리도록　하죠！
S1S:m13mes:21	m13mes.bin	21	0x0803	dup=S1S:m01mes:132;gaiji=81B8	隊長には\nわたくしが必要ですのに‼	대장님께는\n제가　필요한데요‼
S1S:m13mes:22	m13mes.bin	22	0x080F	dup=S1S:m01mes:133	敵は私が倒すしかない！	적은　내가　쓰러뜨릴　수밖에\n없어！
S1S:m13mes:23	m13mes.bin	23	0x0810	dup=S1S:m01mes:134;gaiji=81AC	次の目標はどこ⁉	다음　목표는　어디⁉
S1S:m13mes:24	m13mes.bin	24	0x0811	dup=S1S:m01mes:135	死にたいなら、\n前にでなさい……	죽고　싶다면，\n앞으로　나와……
S1S:m13mes:25	m13mes.bin	25	0x0812	dup=S1S:m01mes:136	作戦指示を\nお願いします！	작전　지시를\n부탁합니다！
S1S:m13mes:26	m13mes.bin	26	0x0813	dup=S1S:m01mes:137;gaiji=81B8	まだよ‼　まだまだ‼	아직이야‼　아직　멀었어‼
